rowid,ID,Latitude,Longitude
4474,GID_7163,30.2213931,114.4572713
4475,GID_7164,30.2459439,114.4744685
4476,GID_7165,30.2318163,114.487076
4477,GID_7166,30.2281043,114.5097555
4478,GID_7167,30.2433892,114.5299395
4479,GID_7168,30.2628365,114.5382013
4480,GID_7169,29.4139094,116.0475762
4481,GID_7170,29.3342602,116.088536
4482,GID_7171,29.2670355,116.0980905
4483,GID_7172,29.2058556,116.2341673
4484,GID_7173,29.1588278,116.2726452
4485,GID_7174,29.0833128,116.3118778
4486,GID_7175,29.0201862,116.3750962
4487,GID_7176,29.0056088,116.317828
4488,GID_7177,29.0338081,116.2977716
4489,GID_7178,29.055715,116.2702966
4490,GID_7179,29.0843772,116.2467636
4491,GID_7180,29.1129623,116.2141859
4492,GID_7181,29.1472115,116.1860984
4493,GID_7182,29.1482031,116.1352565
4494,GID_7183,29.1811213,116.1766456
4495,GID_7184,29.2668463,116.0577695
4496,GID_7185,30.2720615,114.5726547
4497,GID_7186,30.2353204,114.5827888
4498,GID_7187,30.2015513,114.5845135
4499,GID_7188,30.2623082,114.537983
4500,GID_7189,30.2511878,114.5286364
4501,GID_7190,30.2419442,114.51452
4502,GID_7191,30.2314812,114.4864077
4503,GID_7192,30.2354945,114.4654942
4504,GID_7193,30.2238682,114.4577847
4505,GID_7194,30.197227,114.4439237
4506,GID_7195,30.1789409,114.4574781
4507,GID_7196,30.3154937,114.5651165
4508,GID_7197,30.314412,114.5394892
4509,GID_7198,30.342488,114.5349416
4510,GID_7199,30.3503239,114.513663
4511,GID_7200,30.723295,114.2817447
4512,GID_7201,30.7313448,114.273538
4513,GID_7202,30.7404504,114.2799199
4514,GID_7203,30.7351875,114.2877368
4515,GID_7204,30.7238515,114.2948041
4516,GID_7205,30.5948549,114.4165235
4517,GID_7206,30.593783,114.4090064
4518,GID_7207,30.5956571,114.4054554
4519,GID_7208,30.5877655,114.3989053
4520,GID_7209,30.5848732,114.4033382
4521,GID_7210,30.5841471,114.4058689
4522,GID_7211,30.5866545,114.4019194
4523,GID_7212,30.5865182,114.396528
4524,GID_7213,30.5829228,114.3948325
4525,GID_7214,30.5785828,114.3949726
4526,GID_7215,30.5738814,114.3964097
4527,GID_7216,30.5697972,114.3996489
4528,GID_7217,30.5750325,114.4008242
4529,GID_7218,30.5786691,114.4004941
4530,GID_7219,30.5826544,114.4017511
4531,GID_7220,30.7250561,114.2982603
4532,GID_7221,30.729089,114.3022497
4533,GID_7222,30.7251181,114.3140403
4534,GID_7223,30.7308365,114.3136036
4535,GID_7224,30.7354299,114.3120021
4536,GID_7225,30.7395849,114.312787
4537,GID_7226,30.7298716,114.2936909
4538,GID_7227,30.7280861,114.2856689
4539,GID_7228,30.2770808,114.5833618
4540,GID_7229,30.2300328,114.6017506
4541,GID_7230,30.1908588,114.5950991
4542,GID_7231,30.1664212,114.6059681
4543,GID_7232,30.1455382,114.6110254
4544,GID_7233,30.1840261,114.5842336
4545,GID_7234,30.220863,114.5702022
4546,GID_7235,30.2531259,114.5587417
4547,GID_7236,30.2749743,114.542657
4548,GID_7237,30.2820652,114.571445
4549,GID_7238,30.2727933,114.5719682
4550,GID_7239,30.2863661,114.5974214
4551,GID_7240,30.3053516,114.5888336
4552,GID_7241,30.3093418,114.5655131
4553,GID_7242,30.323202,114.5400774
4554,GID_7243,30.3352509,114.5369563
4555,GID_7244,30.3498544,114.5251016
4556,GID_7245,30.5326598,114.4477333
4557,GID_7246,30.5355257,114.4433256
4558,GID_7247,30.5380894,114.4375026
4559,GID_7248,30.5412885,114.4332515
4560,GID_7249,30.5455148,114.4313844
4561,GID_7250,30.5484775,114.4285769
4562,GID_7251,30.5441355,114.427295
4563,GID_7252,30.5402993,114.4293922
4564,GID_7253,53.001833,4.7892
4565,GID_7254,52.8591,5.10345
4566,GID_7255,52.460133,5.045567
4567,GID_7256,52.377367,4.9906
4568,GID_7257,52.305917,5.02155
4569,GID_7258,52.27425,5.0227
4570,GID_7259,52.227533,4.9464
4571,GID_7260,52.21185,5.067967
4572,GID_7261,52.183317,5.0937
4573,GID_7262,52.173367,5.069683
4574,GID_7263,51.829117,4.962917
4575,GID_7264,51.7099,4.815033
4576,GID_7265,51.822017,4.039617
4577,GID_7266,51.777033,3.86735
4578,GID_7267,41.8296,-83.1946
4579,GID_7268,41.7055,-83.3863
4580,GID_7269,41.8366,-83.3569
4581,GID_7270,41.7176,-83.4211
4582,GID_7271,41.7036,-83.2554
4583,GID_7272,41.7447,-83.1355
4584,GID_7273,41.6584,-83.1465
4585,GID_7274,41.7625,-83.3293
4586,GID_7275,41.8259,-83.1925
4587,GID_7276,41.7055,-83.3853
4588,GID_7277,41.8332,-83.3581
4589,GID_7278,41.7179,-83.4226
4590,GID_7279,41.7034,-83.2545
4591,GID_7280,41.7415,-83.1375
4592,GID_7281,41.6582,-83.1437
4593,GID_7282,41.7628,-83.3287
4594,GID_7283,41.8267,-83.1936
4595,GID_7284,41.8357,-83.359
4596,GID_7285,41.7179,-83.4222
4597,GID_7286,41.7043,-83.2526
4598,GID_7287,41.7449,-83.1379
4599,GID_7288,41.6594,-83.145
4600,GID_7289,41.7621,-83.33
4601,GID_7290,41.8258,-83.1951
4602,GID_7291,41.7052,-83.3854
4603,GID_7292,41.8333,-83.3585
4604,GID_7293,41.7176,-83.423
4605,GID_7294,41.7035,-83.2537
4606,GID_7295,41.7425,-83.136
4607,GID_7296,41.6592,-83.1435
4608,GID_7297,41.763,-83.3289
4609,GID_7298,41.8311,-83.195
4610,GID_7299,41.7051,-83.3865
4611,GID_7300,41.8354,-83.3584
4612,GID_7301,41.7177,-83.4227
4613,GID_7302,41.706,-83.2518
4614,GID_7303,41.7467,-83.1394
4615,GID_7304,41.6613,-83.1449
4616,GID_7305,41.8261,-83.1946
4617,GID_7306,41.8328,-83.3625
4618,GID_7307,41.7173,-83.4248
4619,GID_7308,41.7028,-83.2563
4620,GID_7309,41.7421,-83.1417
4621,GID_7310,41.6582,-83.1455
4622,GID_7311,41.7615,-83.3309
4623,GID_7312,41.8256,-83.1971
4624,GID_7313,41.7046,-83.3694
4625,GID_7314,41.8325,-83.3598
4626,GID_7315,41.717,-83.4249
4627,GID_7316,41.7021,-83.2551
4628,GID_7317,41.7438,-83.1401
4629,GID_7318,41.6593,-83.1455
4630,GID_7319,41.7621,-83.3303
4631,GID_7320,41.827,-83.1974
4632,GID_7321,41.7109,-83.3668
4633,GID_7322,41.8336,-83.3598
4634,GID_7323,41.7173,-83.4218
4635,GID_7324,41.7029,-83.2539
4636,GID_7325,41.7469,-83.1379
4637,GID_7326,41.6596,-83.1453
4640,GID_7329,41.834,-83.359
4642,GID_7331,41.7034,-83.2557
4643,GID_7332,41.7424,-83.138
4646,GID_7335,41.7606,-83.3326
4647,GID_7336,41.8258,-83.195
4648,GID_7337,41.7044,-83.3857
4649,GID_7338,41.8351,-83.3597
4650,GID_7339,41.717,-83.4241
4651,GID_7340,41.7034,-83.2558
4652,GID_7341,41.7421,-83.1378
4653,GID_7342,41.6576,-83.1454
4654,GID_7343,41.7624,-83.3292
4655,GID_7344,41.7057,-83.3841
4656,GID_7345,41.8351,-83.3568
4657,GID_7346,41.7176,-83.4228
4658,GID_7347,41.7037,-83.2553
4659,GID_7348,41.7444,-83.1353
4660,GID_7349,41.6581,-83.1434
4661,GID_7350,41.7626,-83.328
4662,GID_7351,41.8262,-83.1936
4663,GID_7352,41.7054,-83.386
4664,GID_7353,41.8342,-83.3605
4665,GID_7354,41.7174,-83.424
4666,GID_7355,41.7029,-83.2551
4667,GID_7356,41.7429,-83.135
4668,GID_7357,41.6587,-83.1459
4669,GID_7358,41.7627,-83.3327
4670,GID_7359,41.7053,-83.3859
4671,GID_7360,41.7176,-83.4236
4672,GID_7361,41.7023,-83.2639
4673,GID_7362,41.7428,-83.1354
4674,GID_7363,41.6599,-83.1467
4675,GID_7364,-25.62494557,28.371653770000002
4676,GID_7365,-25.62552931,28.37426423
4677,GID_7366,-25.62810925,28.37355993
4678,GID_7367,-25.6275255,28.37094943
4679,GID_7368,-25.62494557,28.371653770000002
4680,GID_7369,-25.62552931,28.37426423
4681,GID_7370,-25.62810925,28.37355993
4682,GID_7371,-25.6275255,28.37094943
4683,GID_7372,-25.6251,28.3717
4684,GID_7373,-25.6297,28.3755
4685,GID_7374,-25.6251,28.3717
4686,GID_7375,-25.6251,28.3717
4687,GID_7376,-25.6297,28.3755
4688,GID_7377,-25.755,27.836
4689,GID_7378,-25.905831,28.690543
4690,GID_7379,-25.898179,28.694682
4691,GID_7380,-25.894009,28.704137
4692,GID_7381,-26.916276,28.117578
4693,GID_7382,-26.90308,28.141481
4694,GID_7383,-26.882568,28.158648
4695,GID_7384,-26.89231,28.127015
4696,GID_7385,-25.6251,28.3717
4697,GID_7386,-25.6297,28.3755
4698,GID_7387,-25.6251,28.3717
4699,GID_7388,-25.6297,28.3755
4700,GID_7389,-25.905831,28.690543
4701,GID_7390,-26.916276,28.117578
4702,GID_7391,-26.90308,28.141481
4703,GID_7392,-25.7552,27.8358
4704,GID_7393,-25.7552,27.8358
4705,GID_7394,-25.7552,27.8358
4706,GID_7395,-25.7552,27.8358
4707,GID_7396,-25.7552,27.8358
4708,GID_7397,-25.7552,27.8358
4709,GID_7398,-25.7552,27.8358
4710,GID_7399,-25.7479,27.8635
4711,GID_7400,-25.7479,27.8635
4712,GID_7401,-25.7479,27.8635
4713,GID_7402,-25.7479,27.8635
4714,GID_7403,-25.7479,27.8635
4715,GID_7404,-25.7479,27.8635
4716,GID_7405,-25.7479,27.8635
4717,GID_7406,-25.7479,27.8635
4718,GID_7407,-25.453,29.288
4719,GID_7408,-25.453,29.288
4720,GID_7409,-25.453,29.288
4721,GID_7410,-25.453,29.288
4722,GID_7411,-25.453,29.288
4723,GID_7412,-25.453,29.288
4724,GID_7413,-25.453,29.288
4725,GID_7414,-25.453,29.288
4726,GID_7415,-25.453,29.288
4727,GID_7416,-25.453,29.288
4728,GID_7417,-25.453,29.288
4729,GID_7418,-25.453,29.288
4730,GID_7419,-25.453,29.288
4731,GID_7420,-25.453,29.288
4732,GID_7421,-25.453,29.288
4733,GID_7422,-25.453,29.288
4734,GID_7423,-25.453,29.288
4735,GID_7424,-25.453,29.288
4736,GID_7425,-25.453,29.288
4737,GID_7426,-25.453,29.288
4738,GID_7427,-25.453,29.288
4739,GID_7428,-25.453,29.288
4740,GID_7429,-25.453,29.288
4741,GID_7430,-25.453,29.288
4742,GID_7431,-25.453,29.288
4743,GID_7432,-25.453,29.288
4744,GID_7433,-25.453,29.288
4745,GID_7434,-25.453,29.288
4746,GID_7435,-25.453,29.288
4747,GID_7436,-25.453,29.288
4748,GID_7437,-25.453,29.288
4749,GID_7438,-25.453,29.288
4750,GID_7439,-25.453,29.288
4751,GID_7440,-25.453,29.288
4752,GID_7441,-25.453,29.288
4753,GID_7442,-25.453,29.288
4754,GID_7443,-25.453,29.288
4755,GID_7444,-25.453,29.288
4756,GID_7445,-34.029,19.209
4757,GID_7446,-34.029,19.209
4758,GID_7447,-34.029,19.209
4759,GID_7448,-34.029,19.209
4760,GID_7449,-34.029,19.209
4761,GID_7450,-34.029,19.209
4762,GID_7451,-34.029,19.209
4763,GID_7452,-34.029,19.209
4764,GID_7453,-34.029,19.209
4765,GID_7454,-34.029,19.209
4766,GID_7455,35.68833,-80.33355
4767,GID_7456,35.66968,-80.31317
4768,GID_7457,35.66545,-80.30576
4769,GID_7458,35.64466,-80.29217
4770,GID_7459,35.6349,-80.28166
4771,GID_7460,35.62088,-80.25518
4772,GID_7461,35.60677,-80.23739
4773,GID_7462,35.64401,-80.25816
4774,GID_7463,35.63688,-80.25724
4775,GID_7464,35.68915,-80.33256
4776,GID_7465,35.67168,-80.31915
4777,GID_7466,35.66595,-80.30509
4778,GID_7467,35.65376,-80.31686
4779,GID_7468,35.68805,-80.33189
4780,GID_7469,35.67434,-80.3266
4781,GID_7470,35.66637,-80.31017
4782,GID_7471,35.64552,-80.29791
4783,GID_7472,35.63381,-80.28095
4784,GID_7473,35.6266,-80.26189
4785,GID_7474,35.61963,-80.25231
4786,GID_7475,35.65353,-80.31822
4787,GID_7476,35.66001,-80.32771
4788,GID_7477,35.66019,-80.3351
4789,GID_7478,35.67494,-80.3242
4790,GID_7479,35.65584,-80.30263
4791,GID_7480,35.64308,-80.29311
4792,GID_7481,35.6349,-80.28166
4793,GID_7482,35.62882,-80.2577
4794,GID_7483,35.60522,-80.23669
4795,GID_7484,35.6423,-80.25527
4796,GID_7485,35.68018,-80.33125
4797,GID_7486,35.67549,-80.32635
4798,GID_7487,35.67193,-80.31987
4799,GID_7488,35.64649,-80.29966
4800,GID_7489,35.63297,-80.28433
4801,GID_7490,35.62548,-80.25711
4802,GID_7491,35.61948,-80.24772
4803,GID_7492,35.62144,-80.31505
4804,GID_7493,35.65446,-80.31873
4805,GID_7494,35.67494,-80.32776
4806,GID_7495,35.67169,-80.32198
4807,GID_7496,35.66435,-80.30814
4808,GID_7497,35.64383,-80.29571
4809,GID_7498,35.63542,-80.28167
4810,GID_7499,35.62768,-80.26248
4811,GID_7500,35.61693,-80.24582
4812,GID_7501,35.6544,-80.31919
4813,GID_7502,35.65543,-80.32267
4814,GID_7503,35.68549,-80.33493
4815,GID_7504,35.67744,-80.32761
4816,GID_7505,35.66581,-80.3063
4817,GID_7506,35.6468,-80.29535
4818,GID_7507,35.63358,-80.28255
4819,GID_7508,35.62689,-80.2579
4820,GID_7509,35.61802,-80.24719
4821,GID_7510,35.6513,-80.31423
4822,GID_7511,35.65609,-80.31968
4823,GID_7512,35.68423,-80.3352
4824,GID_7513,35.67574,-80.32826
4825,GID_7514,35.66495,-80.30631
4826,GID_7515,35.64556,-80.29638
4827,GID_7516,35.63341,-80.28503
4828,GID_7517,35.62689,-80.25784
4829,GID_7518,35.61502,-80.24586
4830,GID_7519,35.65374,-80.31721
4831,GID_7520,35.65987,-80.32824
4832,GID_7521,35.66102,-80.33801
4833,GID_7522,35.68714,-80.33322
4834,GID_7523,35.67551,-80.32651
4835,GID_7524,35.66633,-80.30569
4836,GID_7525,35.64712,-80.29637
4837,GID_7526,35.64111,-80.29422
4838,GID_7527,35.62751,-80.26145
4839,GID_7528,35.65359,-80.31656
4840,GID_7529,35.65985,-80.32698
4841,GID_7530,35.66117,-80.33754
4842,GID_7531,35.68701,-80.33349
4843,GID_7532,35.67398,-80.32631
4844,GID_7533,35.66404,-80.30634
4845,GID_7534,35.64645,-80.29618
4846,GID_7535,35.63464,-80.28504
4847,GID_7536,35.62427,-80.25784
4848,GID_7537,35.61241,-80.24386
4849,GID_7538,35.65344,-80.31793
4850,GID_7539,35.65958,-80.32819
4851,GID_7540,35.68568,-80.33601
4852,GID_7541,35.67489,-80.32808
4853,GID_7542,35.66501,-80.30697
4854,GID_7543,35.6459,-80.29672
4855,GID_7544,35.63431,-80.28635
4856,GID_7545,35.62374,-80.25793
4857,GID_7546,35.61648,-80.2471
4858,GID_7547,35.65331,-80.31764
4859,GID_7548,35.65929,-80.32738
4860,GID_7549,35.65931,-80.33734
4861,GID_7550,35.68531,-80.33632
4862,GID_7551,35.67491,-80.32743
4863,GID_7552,35.66474,-80.30557
4864,GID_7553,35.64453,-80.29453
4865,GID_7554,35.632,-80.28001
4866,GID_7555,35.62456,-80.25545
4867,GID_7556,35.61242,-80.24292
4868,GID_7557,35.65393,-80.31746
4869,GID_7558,35.65992,-80.32776
4870,GID_7559,35.66019,-80.3385
4871,GID_7560,54.09317,17.50844
4872,GID_7561,54.09317,17.50844
4873,GID_7562,54.09317,17.50844
4874,GID_7563,54.09317,17.50844
4875,GID_7564,54.09317,17.50844
4876,GID_7565,54.09317,17.50844
4877,GID_7566,54.09317,17.50844
4878,GID_7567,54.09317,17.50844
4879,GID_7568,54.09317,17.50844
4880,GID_7569,54.09317,17.50844
4881,GID_7570,54.09317,17.50844
4882,GID_7571,54.09317,17.50844
4883,GID_7572,54.09317,17.50844
4884,GID_7573,54.09317,17.50844
4885,GID_7574,54.27597,17.43861
4886,GID_7575,54.27597,17.43861
4887,GID_7576,54.27597,17.43861
4888,GID_7577,54.27597,17.43861
4889,GID_7578,54.27597,17.43861
4890,GID_7579,54.27597,17.43861
4891,GID_7580,54.27597,17.43861
4892,GID_7581,54.27597,17.43861
4893,GID_7582,54.27597,17.43861
4894,GID_7583,54.27597,17.43861
4895,GID_7584,54.27597,17.43861
4896,GID_7585,54.15146,17.35654
4897,GID_7586,54.15146,17.35654
4898,GID_7587,54.15146,17.35654
4899,GID_7588,54.15146,17.35654
4900,GID_7589,54.15146,17.35654
4901,GID_7590,54.15146,17.35654
4902,GID_7591,54.15146,17.35654
4903,GID_7592,54.15146,17.35654
4904,GID_7593,54.15146,17.35654
4905,GID_7594,54.15146,17.35654
4906,GID_7595,54.15146,17.35654
4907,GID_7596,54.15146,17.35654
4908,GID_7597,54.15146,17.35654
4909,GID_7598,54.15146,17.35654
4910,GID_7599,54.15146,17.35654
4911,GID_7600,54.15146,17.35654
4912,GID_7601,54.15146,17.35654
4913,GID_7602,54.15146,17.35654
4914,GID_7603,54.15146,17.35654
4915,GID_7604,54.15146,17.35654
4916,GID_7605,54.15146,17.35654
4917,GID_7606,54.15146,17.35654
4918,GID_7607,54.27681,17.37698
4919,GID_7608,54.27681,17.37698
4920,GID_7609,54.27681,17.37698
4921,GID_7610,54.27681,17.37698
4922,GID_7611,54.27681,17.37698
4923,GID_7612,54.27681,17.37698
4924,GID_7613,54.27681,17.37698
4925,GID_7614,54.27681,17.37698
4926,GID_7615,54.27681,17.37698
4927,GID_7616,54.27681,17.37698
4928,GID_7617,54.27681,17.37698
4929,GID_7618,54.24037,16.91996
4930,GID_7619,54.24037,16.91996
4931,GID_7620,54.24037,16.91996
4932,GID_7621,54.24037,16.91996
4933,GID_7622,54.24037,16.91996
4934,GID_7623,54.24037,16.91996
4935,GID_7624,54.24037,16.91996
4936,GID_7625,54.24037,16.91996
4937,GID_7626,54.24037,16.91996
4938,GID_7627,54.24037,16.91996
4939,GID_7628,54.24037,16.91996
4940,GID_7629,54.24037,16.91996
4941,GID_7630,54.24037,16.91996
4942,GID_7631,54.24037,16.91996
4943,GID_7632,54.24037,16.91996
4944,GID_7633,54.24037,16.91996
4945,GID_7634,54.24037,16.91996
4946,GID_7635,54.24037,16.91996
4947,GID_7636,54.24037,16.91996
4948,GID_7637,54.24037,16.91996
4949,GID_7638,54.24037,16.91996
4950,GID_7639,54.1273,17.42972
4951,GID_7640,54.1273,17.42972
4952,GID_7641,54.1273,17.42972
4953,GID_7642,54.1273,17.42972
4954,GID_7643,54.1273,17.42972
4955,GID_7644,54.30252,17.61468
4956,GID_7645,54.30252,17.61468
4957,GID_7646,54.30252,17.61468
4958,GID_7647,54.30252,17.61468
4959,GID_7648,54.30252,17.61468
4960,GID_7649,54.30252,17.61468
4961,GID_7650,54.30252,17.61468
4962,GID_7651,54.30252,17.61468
4963,GID_7652,54.30252,17.61468
4964,GID_7653,54.28477,17.61793
4965,GID_7654,54.28477,17.61793
4966,GID_7655,54.28477,17.61793
4967,GID_7656,54.28477,17.61793
4968,GID_7657,54.28477,17.61793
4969,GID_7658,54.28477,17.61793
4970,GID_7659,54.28477,17.61793
4971,GID_7660,54.28477,17.61793
4972,GID_7661,54.28477,17.61793
4973,GID_7662,54.28477,17.61793
4974,GID_7663,54.28477,17.61793
4975,GID_7664,54.28477,17.61793
4976,GID_7665,54.28477,17.61793
4977,GID_7666,54.28477,17.61793
4978,GID_7667,54.28477,17.61793
4979,GID_7668,54.28477,17.61793
4980,GID_7669,54.28477,17.61793
4981,GID_7670,54.28477,17.61793
4982,GID_7671,54.19786,17.5383
4983,GID_7672,54.19786,17.5383
4984,GID_7673,54.19786,17.5383
4985,GID_7674,54.19786,17.5383
4986,GID_7675,54.19786,17.5383
4987,GID_7676,54.19786,17.5383
4988,GID_7677,54.19786,17.5383
4989,GID_7678,54.19786,17.5383
4990,GID_7679,54.19786,17.5383
4991,GID_7680,54.19786,17.5383
4992,GID_7681,54.19786,17.5383
4993,GID_7682,54.19786,17.5383
4994,GID_7683,54.19786,17.5383
4995,GID_7684,54.19786,17.5383
4996,GID_7685,54.19786,17.5383
4997,GID_7686,54.19786,17.5383
4998,GID_7687,54.19786,17.5383
4999,GID_7688,54.19786,17.5383
5000,GID_7689,54.19786,17.5383
5001,GID_7690,54.19786,17.5383
5002,GID_7691,54.19786,17.5383
5003,GID_7692,54.19786,17.5383
5004,GID_7693,54.08755,17.42328
5005,GID_7694,54.08755,17.42328
5006,GID_7695,54.08755,17.42328
5007,GID_7696,54.08755,17.42328
5008,GID_7697,54.08755,17.42328
5009,GID_7698,54.08755,17.42328
5010,GID_7699,54.08755,17.42328
5011,GID_7700,54.08755,17.42328
5012,GID_7701,54.08755,17.42328
5013,GID_7702,54.08755,17.42328
5014,GID_7703,54.08755,17.42328
5015,GID_7704,54.08755,17.42328
5016,GID_7705,54.08755,17.42328
5017,GID_7706,54.63876,17.14285
5018,GID_7707,54.63876,17.14285
5019,GID_7708,54.63876,17.14285
5020,GID_7709,54.63876,17.14285
5021,GID_7710,54.63876,17.14285
5022,GID_7711,54.63876,17.14285
5023,GID_7712,54.63876,17.14285
5024,GID_7713,54.63876,17.14285
5025,GID_7714,54.63876,17.14285
5026,GID_7715,54.63876,17.14285
5027,GID_7716,54.63876,17.14285
5028,GID_7717,54.63876,17.14285
5029,GID_7718,54.63876,17.14285
5030,GID_7719,54.63876,17.14285
5031,GID_7720,54.63876,17.14285
5032,GID_7721,54.63876,17.14285
5033,GID_7722,54.63876,17.14285
5034,GID_7723,54.71681,17.41881
5035,GID_7724,54.71681,17.41881
5036,GID_7725,54.71681,17.41881
5037,GID_7726,54.71681,17.41881
5038,GID_7727,54.71681,17.41881
5039,GID_7728,54.71681,17.41881
5040,GID_7729,54.71681,17.41881
5041,GID_7730,54.71681,17.41881
5042,GID_7731,54.71681,17.41881
5043,GID_7732,54.71681,17.41881
5044,GID_7733,54.71681,17.41881
5045,GID_7734,54.74259,17.4914
5046,GID_7735,54.71681,17.41881
5047,GID_7736,54.71381,17.35421
5048,GID_7737,54.74259,17.4914
5049,GID_7738,54.71681,17.41881
5050,GID_7739,54.71381,17.35421
5051,GID_7740,54.74259,17.4914
5052,GID_7741,54.71681,17.41881
5053,GID_7742,54.74259,17.4914
5054,GID_7743,54.71681,17.41881
5055,GID_7744,54.71381,17.35421
5056,GID_7745,54.74259,17.4914
5057,GID_7746,54.71681,17.41881
5058,GID_7747,54.71381,17.35421
5059,GID_7748,54.74259,17.4914
5060,GID_7749,54.71681,17.41881
5061,GID_7750,54.71381,17.35421
5062,GID_7751,54.74259,17.4914
5063,GID_7752,54.71681,17.41881
5064,GID_7753,54.71381,17.35421
5065,GID_7754,54.74259,17.4914
5066,GID_7755,54.29455,17.15594
5067,GID_7756,54.29455,17.15594
5068,GID_7757,54.29455,17.15594
5069,GID_7758,54.29455,17.15594
5070,GID_7759,54.29455,17.15594
5071,AGID_1036,54.00438,8.34186
5072,AGID_1465,30.409,-86.522
5073,AGID_1577,30.431,-86.429
5074,AGID_1629,30.441,-86.36
5075,AGID_1681,30.452,-86.233
5076,AGID_1721,30.474,-86.138
5077,AGID_287,35.97333333,140.4755
5078,AGID_998,-0.88917,117.507
5079,GID_1730,51.2237,2.85783
5080,GID_4799,31.30285,-81.39863333
5081,GID_4808,31.35563333,-81.44311667
5082,GID_4809,31.33738333,-81.44888333
5083,GID_4816,31.33928333,-81.47236667
5084,GID_5041,41.20445,-95.85346667
5085,GID_5048,41.28938333,-95.90461667
5086,GID_5129,36.13121389,-97.25432778
5087,GID_5130,36.14046944,-97.26916944
5088,GID_5139,36.24866667,-97.33744722
5089,GID_5166,38.2453,-76.26886
5090,GID_5168,38.4434,-76.43741
5091,GID_5170,38.9954,-76.36118
5092,GID_5171,39.0311,-76.36763
5093,GID_5172,39.0459,-76.40063
5094,GID_5173,39.0624,-76.44771
5095,GID_5496,30.125,-88.077
5096,GID_5529,30.1343,-88.0849
5097,GID_5655,27.2385,-82.6241
5098,GID_6205,25.471,-78.172
5099,GID_6206,25.471,-78.172
5100,GID_6207,25.471,-78.181
5101,GID_6208,25.488,-78.225
5102,GID_6334,35.2506,-76.051
5103,GID_6440,52.65943333,5.463066667
5104,GID_6441,52.64348333,5.492583333
5105,GID_6484,52.61658333,5.6331
5106,GID_6485,52.62413333,5.569633333
5107,GID_6486,52.62708333,5.54105
5108,GID_6487,52.66221667,5.536033333
5109,GID_6488,52.73723333,5.540583333
5110,GID_6489,52.77951667,5.542316667
5111,GID_6490,52.75671667,5.473633333
5112,GID_6491,52.74228333,5.425333333
5113,GID_6492,52.73453333,5.391833333
5114,GID_6500,52.95638333,5.237666667
5115,GID_6501,52.95476667,5.292483333
5116,AGID_1068,53.98759,8.4823
5117,AGID_1074,53.98769,8.46693
5118,AGID_1076,54.0304,8.222
5119,AGID_1077,54.07593,8.10586
5120,AGID_1078,54.12486,7.98662
5121,AGID_1170,30.418,-86.186
5122,AGID_1174,30.4359,-86.4528
5123,AGID_1175,30.439,-86.474
5124,AGID_1176,30.431,-86.4292
5125,AGID_1178,30.4413,-86.3596
5126,AGID_1179,30.4495,-86.316
5127,AGID_1180,30.4463,-86.3437
5128,AGID_1181,30.4511,-86.2977
5129,AGID_1182,30.4443,-86.2159
5130,AGID_1183,30.4288,-86.2011
5131,AGID_1184,30.452,-86.233
5132,AGID_1244,29.748,-85.334
5133,AGID_1254,29.768,-85.376
5134,AGID_126,45.6711,10.0142
5135,AGID_127,45.6711,10.0142
5136,AGID_128,45.6711,10.0142
5137,AGID_129,45.6711,10.0142
5138,AGID_134,45.6789,10.0667
5139,AGID_135,45.6789,10.0667
5140,AGID_136,45.6789,10.0667
5141,AGID_137,45.6789,10.0667
5142,AGID_138,45.7061,10.0647
5143,AGID_139,45.7061,10.0647
5144,AGID_140,45.7061,10.0647
5145,AGID_141,45.7061,10.0647
5146,AGID_142,45.7289,10.0667
5147,AGID_143,45.7289,10.0667
5148,AGID_144,45.7289,10.0667
5149,AGID_1499,30.418,-86.186
5150,AGID_1503,30.418,-86.186
5151,AGID_1570,30.4288,-86.2011
5152,AGID_1582,30.431,-86.4292
5153,AGID_1598,30.4359,-86.4528
5154,AGID_1620,30.439,-86.474
5155,AGID_1634,30.4413,-86.3596
5156,AGID_1638,30.4443,-86.2159
5157,AGID_1641,30.4463,-86.3437
5158,AGID_1660,30.4495,-86.316
5159,AGID_167,45.16211389,10.76201667
5160,AGID_1674,30.4511,-86.2977
5161,AGID_168,45.16211389,10.76201667
5162,AGID_1686,30.452,-86.233
5163,AGID_171,45.16835556,10.78295278
5164,AGID_1714,30.47357,-86.13831
5165,AGID_172,45.16835556,10.78295278
5166,AGID_179,45.67097222,9.978
5167,AGID_180,45.67097222,9.978
5168,AGID_181,45.66772222,10.00644444
5169,AGID_182,45.66772222,10.00644444
5170,AGID_194,45.154763,10.804865
5171,AGID_195,45.154763,10.804865
5172,AGID_196,45.164038,10.800548
5173,AGID_197,45.164038,10.800548
5174,AGID_20,45.16759167,10.79552778
5175,AGID_2060,55.363317,21.08965
5176,AGID_2061,55.355624,21.125978
5177,AGID_2062,55.333222,21.22576
5178,AGID_2067,37.975,-122.4366667
5179,AGID_21,45.16759167,10.79552778
5180,AGID_22,45.16759167,10.79552778
5181,AGID_2234,41.82785,-83.19558333
5182,AGID_2235,41.80388333,-83.25605
5183,AGID_2236,41.85913333,-83.26406667
5184,AGID_2237,41.83556667,-83.36055
5185,AGID_2238,41.69845,-82.73905
5186,AGID_2239,41.56566667,-82.70876667
5187,AGID_2240,41.60568333,-82.62263333
5188,AGID_2242,41.93038333,-83.21473333
