id,ID,Latitude,Longitude
6482,GID_6679,46.46793333,6.525016667
6483,GID_6680,46.46098333,6.4791
6484,GID_6681,46.42771667,6.441133333
6485,GID_6682,54.57773,-2.87825
6486,GID_6683,54.571,-2.91899
6487,GID_6684,54.60091,-2.83092
6488,GID_6685,54.55146,-2.94359
6489,GID_6686,54.36213,-3.06247
6490,GID_6687,54.415,-2.96901
6491,GID_6688,54.39934,-2.95383
6492,GID_6689,54.31371,-2.95065
6493,GID_6690,54.38105,-2.93363
6494,GID_6691,54.67329,-3.23327
6495,GID_6692,54.66101,-3.22338
6496,GID_6693,54.65548,-3.22117
6497,GID_6694,54.65094,-3.21051
6498,GID_6695,46.39826667,6.855033333
6499,GID_6696,46.44726667,6.681216667
6500,GID_6697,46.36991667,6.4412
6501,GID_6698,46.34963333,6.380666667
6502,GID_6699,46.37553333,6.34045
6503,GID_6700,46.46123333,6.568733333
6504,GID_6701,46.46036667,6.589016667
6505,GID_6702,46.48828333,6.650366667
6506,GID_6703,46.49971667,6.6229
6507,GID_6704,47.12693333,7.226616667
6508,GID_6705,47.1177,7.20695
6509,GID_6706,47.06773333,7.170333333
6510,GID_6707,47.0693,7.178533333
6511,GID_6708,58.73546667,13.38575
6512,GID_6709,58.78896667,13.37645
6513,GID_6710,58.68363333,13.31835
6514,GID_6711,58.75791667,13.14568333
6515,GID_6712,58.68995,13.2225
6516,GID_6713,58.61876667,13.19933333
6517,GID_6714,58.56421667,13.2108
6522,GID_6719,41.7628333333333,-83.3301333333333
6523,GID_6720,41.7166666666667,-83.3834
6524,GID_6721,41.7032,-83.2575333333333
6525,GID_6722,41.8257666666667,-83.19555
6526,GID_6723,41.8333666666667,-83.3634
6527,GID_6724,41.8353,-83.3503166666667
6528,GID_6725,41.7643333333333,-83.3323
6529,GID_6726,41.7037333333333,-83.2564
6530,GID_6727,41.74225,-83.1370833333333
6531,GID_6728,41.8271833333333,-83.1955833333333
6532,GID_6729,41.8340333333333,-83.3632166666667
6533,GID_6730,41.76455,-83.3308166666667
6534,GID_6731,41.71225,-83.38195
6535,GID_6732,41.7028,-83.2579166666667
6536,GID_6733,41.73865,-83.1363666666667
6537,GID_6734,41.8272833333333,-83.1952166666667
6542,GID_6739,41.7423166666667,-83.1381
6543,GID_6740,41.8285666666667,-83.1942333333333
6544,GID_6741,41.8375666666667,-83.3637166666667
6545,GID_6742,41.7143166666667,-83.3806166666667
6546,GID_6743,41.7049666666667,-83.2562833333333
6553,GID_6750,41.7651833333333,-83.3325666666667
6554,GID_6751,41.7107833333333,-83.38125
6555,GID_6752,41.74175,-83.1364833333333
6556,GID_6753,41.8264166666667,-83.1938166666667
6557,GID_6754,41.8334333333333,-83.36355
6558,GID_6755,41.82656667,-83.19391667
6559,GID_6756,41.82656667,-83.19391667
6560,GID_6757,41.82656667,-83.19391667
6561,GID_6758,41.82656667,-83.19391667
6562,GID_6759,41.82656667,-83.19391667
6563,GID_6760,41.82656667,-83.19391667
6564,GID_6761,41.82656667,-83.19391667
6565,GID_6762,41.82656667,-83.19391667
6566,GID_6763,41.82656667,-83.19391667
6567,GID_6764,41.82656667,-83.19391667
6568,GID_6765,41.82656667,-83.19391667
6569,GID_6766,41.82656667,-83.19391667
6570,GID_6767,41.834233330000004,-83.36266667
6571,GID_6768,41.7097666666667,-83.3827
6572,GID_6769,41.8268,-83.1947333333333
6573,GID_6770,41.8362666666667,-83.3605166666667
6575,GID_6772,41.7117,-83.3808666666667
6576,GID_6773,41.70395,-83.2615666666667
6577,GID_6774,41.7410333333333,-83.14405
6578,GID_6775,41.8267666666667,-83.1939666666667
6579,GID_6776,41.7100166666667,-83.3783666666667
6580,GID_6777,41.8362833333333,-83.3556
6581,GID_6778,41.7627166666667,-83.3308333333333
6582,GID_6779,41.71415,-83.37475
6586,GID_6783,41.7163666666667,-83.3825166666667
6587,GID_6784,41.704,-83.2564333333333
6588,GID_6785,41.7430833333333,-83.1389
6589,GID_6786,41.8268833333333,-83.1930666666667
6590,GID_6787,41.8342166666667,-83.3520833333333
6591,GID_6788,41.7652333333333,-83.3287666666667
6592,GID_6789,41.7100833333333,-83.3809333333333
6593,GID_6790,41.7028333333333,-83.2592166666667
6594,GID_6791,41.74195,-83.1382333333333
6595,GID_6792,41.827,-83.1928166666667
6596,GID_6793,41.8358833333333,-83.352
6597,GID_6794,41.7656666666667,-83.33345
6598,GID_6795,41.7006066666667,-83.37895
6599,GID_6796,41.7059,-83.2632333333333
6600,GID_6797,41.74165,-83.1418
6601,GID_6798,41.8262333333333,-83.1932333333333
6602,GID_6799,41.8353166666667,-83.3611333333333
6603,GID_6800,41.8332333333333,-83.3650666666667
6604,GID_6801,41.8332333333333,-83.3650666666667
6605,GID_6802,41.7659,-83.3284833333333
6606,GID_6803,41.7659,-83.3284833333333
6607,GID_6804,41.7124,-83.3755666666667
6608,GID_6805,41.7124,-83.3755666666667
6609,GID_6806,41.7042333333333,-83.2552333333333
6610,GID_6807,41.7417166666667,-83.1391666666667
6611,GID_6808,41.82645,-83.1918
6612,GID_6809,41.7659333333333,-83.3311
6613,GID_6810,41.7100666666667,-83.3803
6614,GID_6811,41.7047,-83.2572
6615,GID_6812,41.7204666666667,-83.0162833333333
6616,GID_6813,41.7460166666667,-83.1328166666667
6617,GID_6814,41.8261,-83.1946333333333
6618,GID_6815,41.8355333333333,-83.3622666666667
6619,GID_6816,41.7648166666667,-83.3314333333333
6620,GID_6817,41.7122833333333,-83.37805
6621,GID_6818,41.7036,-83.258066666666707
6622,GID_6819,41.6176833333333,-83.0124
6623,GID_6820,41.7177333333333,-83.0147833333333
6624,GID_6821,41.7440666666667,-83.1380666666667
6625,GID_6822,41.82585,-83.1943833333333
6626,GID_6823,41.8336166666667,-83.3636666666667
6627,GID_6824,41.7646166666667,-83.32635
6628,GID_6825,41.7030333333333,-83.2551333333333
6629,GID_6826,41.6164666666667,-83.0182666666667
6630,GID_6827,41.7214666666667,-83.0138166666667
6631,GID_6828,41.7432833333333,-83.0520166666667
6632,GID_6829,41.7263,-83.1927
6633,GID_6830,41.8334,-83.3633
6634,GID_6831,41.6164833333333,-83.0107333333333
6635,GID_6832,41.71715,-83.0160166666667
6636,GID_6833,41.7647,-83.3327666666667
6637,GID_6834,41.7098166666667,-83.3816333333333
6638,GID_6835,41.70425,-83.2556
6639,GID_6836,41.6173833333333,-83.0115333333333
6640,GID_6837,41.7179166666667,-83.01665
6641,GID_6838,41.7446833333333,-83.1347833333333
6642,GID_6839,41.8262333333333,-83.19375
6643,GID_6840,41.8332333333333,-83.3622666666667
6644,GID_6841,41.76525,-83.3318833333333
6645,GID_6842,41.76525,-83.3318833333333
6646,GID_6843,41.7105166666667,-83.3814
6647,GID_6844,41.7105166666667,-83.3814
6648,GID_6845,41.7024,-83.2561333333333
6649,GID_6846,41.7024,-83.2561333333333
6650,GID_6847,41.61655,-83.0087333333333
6651,GID_6848,41.61655,-83.0087333333333
6652,GID_6849,41.7198166666667,-83.0183833333333
6653,GID_6850,41.7446833333333,-83.1347833333333
6654,GID_6851,41.827,-83.19445
6655,GID_6852,41.8334833333333,-83.3639166666667
6656,GID_6853,41.7639166666667,-83.3286166666667
6657,GID_6854,41.71135,-83.3793833333333
6658,GID_6855,41.7044666666667,-83.2574833333333
6659,GID_6856,41.6180333333333,-83.0117333333333
6660,GID_6857,41.71825,-83.0170333333333
6661,GID_6858,41.7442,-83.1336
6662,GID_6859,41.8260666666667,-83.1918833333333
6663,GID_6860,41.8346333333333,-83.3625666666667
6664,GID_6861,41.7643666666667,-83.3320333333333
6665,GID_6862,41.7113833333333,-83.3790666666667
6666,GID_6863,41.7033666666667,-83.2549
6667,GID_6864,41.6173833333333,-83.0132333333333
6668,GID_6865,41.7179,-83.016333333333293
6669,GID_6866,41.1941166666667,-83.1941166666667
6670,GID_6867,41.8338666666667,-83.3632166666667
6671,GID_6868,41.7646666666667,-83.3282833333333
6672,GID_6869,41.7062,-83.3825833333333
6673,GID_6870,41.7034833333333,-83.2563
6674,GID_6871,41.6167666666667,-83.00845
6675,GID_6872,41.7194,-83.0166
6676,GID_6873,41.73895,-83.1339666666667
6677,GID_6874,41.8262333333333,-83.1939333333333
6678,GID_6875,41.8337833333333,-83.3614166666667
6679,GID_6876,41.7640833333333,-83.3305
6680,GID_6877,41.7132166666667,-83.3762166666667
6681,GID_6878,41.7055166666667,-83.25635
6682,GID_6879,41.7050333333333,-83.1360833333333
6683,GID_6880,41.8262333333333,-83.195
6684,GID_6881,41.8343166666667,-83.3631333333333
6685,GID_6882,41.7633666666667,-83.3301333333333
6686,GID_6883,41.71135,-83.37875
6687,GID_6884,41.7033833333333,-83.2556333333333
6688,GID_6885,41.6178,-83.0088833333333
6689,GID_6886,41.7189333333333,-83.0144833333333
6690,GID_6887,41.74305,-83.1355666666667
6691,GID_6888,41.8261666666667,-83.1936166666667
6692,GID_6889,41.8338166666667,-83.3623
6693,GID_6890,41.76405,-83.3288833333333
6694,GID_6891,41.7022166666667,-83.2541333333333
6695,GID_6892,41.61655,-83.00905
6696,GID_6893,41.5540666666667,-83.0146166666667
6697,GID_6894,41.8254333333333,-83.1945833333333
6698,GID_6895,41.8348333333333,-83.3648333333333
6699,GID_6896,41.7647833333333,-83.3315833333333
6700,GID_6897,41.7121666666667,-83.3815833333333
6701,GID_6898,41.7027833333333,-83.2560333333333
6702,GID_6899,41.6189166666667,-83.0138333333333
6703,GID_6900,41.7178833333333,-83.0172666666667
6704,GID_6901,41.74395,-83.1339333333333
6705,GID_6902,41.8255166666667,-83.1945
6706,GID_6903,41.8342,-83.36095
6707,GID_6904,41.765,-83.32995
6708,GID_6905,41.7093166666667,-83.37995
6709,GID_6906,41.7031166666667,-83.25455
6710,GID_6907,41.6171166666667,-83.00885
6711,GID_6908,41.7185833333333,-83.0160166666667
6712,GID_6909,41.84205,-83.36305
6713,GID_6910,41.8249,-83.4028
6714,GID_6911,41.71765,-83.42615
6715,GID_6912,41.7048333333333,-83.3857666666667
6716,GID_6913,41.7035833333333,-83.25565
6717,GID_6914,41.6184166666667,-83.0143666666667
6718,GID_6915,41.7423333333333,-83.1357333333333
6719,GID_6916,41.8260166666667,-83.1927833333333
6720,GID_6917,41.8347,-83.36795
6721,GID_6918,41.9336,-83.5683
6722,GID_6919,41.7367,-83.574700000000007
6723,GID_6920,41.7919,-83.4394
6724,GID_6921,41.7578,-83.35
6725,GID_6922,41.6392,-83.2389
6726,GID_6923,41.8892,-83.2197
6727,GID_6924,41.8260166666667,-83.1917833333333
6728,GID_6925,41.8342666666667,-83.3598166666667
6737,GID_6934,41.7628,-83.3321
6738,GID_6935,41.7179666666667,-83.4245
6739,GID_6936,41.7055,-83.3865666666667
6740,GID_6937,41.7040666666667,-83.2565333333333
6741,GID_6938,41.6186166666667,-83.0145333333333
6742,GID_6939,41.7429833333333,-83.1377166666667
6743,GID_6940,41.826,-83.19465
6744,GID_6941,41.8338,-83.3511166666667
6745,GID_6942,41.76345,-83.33235
6746,GID_6943,41.7178,-83.4238666666667
6747,GID_6944,41.7059666666667,-83.3868333333333
6748,GID_6945,41.7038,-83.2553166666667
6749,GID_6946,41.6189333333333,-83.0096666666667
6750,GID_6947,41.74205,-83.1395166666667
6751,GID_6948,41.8257,-83.1926833333333
6752,GID_6949,41.8325,-83.3604833333333
6753,GID_6950,41.7649,-83.3300666666667
6754,GID_6951,41.7183166666667,-83.4218666666667
6755,GID_6952,41.7060166666667,-83.3860833333333
6756,GID_6953,41.7047833333333,-83.2543666666667
6757,GID_6954,41.6196166666667,-83.0123666666667
6758,GID_6955,41.7444,-83.1351
6759,GID_6956,41.8268166666667,-83.19295
6760,GID_6957,41.83455,-83.3564833333333
6768,GID_6965,41.7641833333333,-83.3297
6769,GID_6966,41.71875,-83.421166666666707
6770,GID_6967,41.7070333333333,-83.3838
6771,GID_6968,41.7043333333333,-83.2668166666667
6772,GID_6969,41.7448333333333,-83.13295
6773,GID_6970,41.8302166666667,-83.1904333333333
6774,GID_6971,41.83555,-83.3579166666667
6775,GID_6972,41.7625666666667,-83.3310833333333
6776,GID_6973,41.70375,-83.3862833333333
6777,GID_6974,41.7025666666667,-83.2557666666667
6778,GID_6975,41.6173833333333,-83.0125
6779,GID_6976,41.7406,-83.1380166666667
6780,GID_6977,41.8318333333333,-83.1934666666667
6781,GID_6978,41.8320333333333,-83.3593
6782,GID_6979,41.7631833333333,-83.33145
6783,GID_6980,41.3586583333333,-83.2116916666667
6784,GID_6981,41.7038833333333,-83.3853333333333
6785,GID_6982,41.7021333333333,-83.2706166666667
6786,GID_6983,41.6166833333333,-83.0108666666667
6787,GID_6984,41.7427166666667,-83.1366333333333
6788,GID_6985,41.826,-83.1924666666667
6789,GID_6986,41.8321666666667,-83.3588833333333
6790,GID_6987,41.7628333333333,-83.3313833333333
6791,GID_6988,41.3591916666667,-83.2113666666667
6792,GID_6989,41.70435,-83.38715
6793,GID_6990,41.70315,-83.2552666666667
6794,GID_6991,41.6180833333333,-83.0125166666667
6795,GID_6992,41.7428666666667,-83.1378
6796,GID_6993,41.8265333333333,-83.1893333333333
6797,GID_6994,41.8337166666667,-83.358666666666707
6798,GID_6995,41.6191166666667,-83.0115666666667
6799,GID_6996,41.74385,-83.1353166666667
6800,GID_6997,41.8264333333333,-83.1905666666667
6801,GID_6998,41.7638,-83.3306166666667
6802,GID_6999,41.7177833333333,-83.42245
6803,GID_7000,41.70555,-83.3865333333333
6804,GID_7001,41.7036666666667,-83.2718833333333
6805,GID_7002,41.6190666666667,-83.0142833333333
6806,GID_7003,41.7429166666667,-83.1387833333333
6807,GID_7004,41.8269833333333,-83.1921166666667
6808,GID_7005,41.8347833333333,-83.36155
6809,GID_7006,41.7624833333333,-83.3302166666667
6810,GID_7007,41.7169833333333,-83.4239833333333
6811,GID_7008,41.7033833333333,-83.3852666666667
6812,GID_7009,41.7048833333333,-83.2661666666667
6813,GID_7010,41.6173,-83.0128
6814,GID_7011,41.74175,-83.1374666666667
6815,GID_7012,41.8256166666667,-83.1932833333333
6816,GID_7013,41.8327666666667,-83.3570333333333
6817,GID_7014,41.83275,-83.3604833333333
6818,GID_7015,41.7626166666667,-83.3318
6819,GID_7016,41.8252,-83.1963333333333
6820,GID_7017,41.7410333333333,-83.1371333333333
6821,GID_7018,41.6151166666667,-83.0130333333333
6822,GID_7019,41.7018666666667,-83.25625
6823,GID_7020,41.7037833333333,-83.38745
6824,GID_7021,41.71735,-83.4230166666667
6825,GID_7022,41.7628,-83.3271833333333
6826,GID_7023,41.7185,-83.4221333333333
6827,GID_7024,41.7052166666667,-83.2559833333333
6828,GID_7025,41.7386333333333,-83.1301333333333
6829,GID_7026,41.8268666666667,-83.191
6830,GID_7027,42.00195,-83.3576333333333
6831,GID_7028,41.83385,-83.35825
6832,GID_7029,41.8295333333333,-83.1964666666667
6833,GID_7030,41.7072166666667,-83.3859666666667
6834,GID_7031,41.7187333333333,-83.4236333333333
6835,GID_7032,41.7650833333333,-83.3308333333333
6836,GID_7033,41.83425,-83.35885
6837,GID_7034,41.82825,-83.1926166666667
6838,GID_7035,41.745,-83.13695
6839,GID_7036,41.6176666666667,-83.0126
6840,GID_7037,41.7038166666667,-83.2547
6841,GID_7038,41.7046166666667,-83.3854333333333
6842,GID_7039,41.7178166666667,-83.4261166666667
6843,GID_7040,41.7615166666667,-83.3305166666667
6851,GID_7048,41.8335833333333,-83.361
6852,GID_7049,41.8267333333333,-83.1957333333333
6853,GID_7050,41.74415,-83.1370166666667
6854,GID_7051,41.6184666666667,-83.01295
6855,GID_7052,41.7028833333333,-83.2539
6856,GID_7053,41.7054,-83.38565
6857,GID_7054,41.71775,-83.4227333333333
6858,GID_7055,41.7632833333333,-83.33025
6859,GID_7056,41.8331333333333,-83.35675
6860,GID_7057,41.8261833333333,-83.1941
6861,GID_7058,41.7406166666667,-83.1362333333333
6862,GID_7059,41.6158,-83.01185
6863,GID_7060,41.7027833333333,-83.25475
6864,GID_7061,41.7176666666667,-83.4225166666667
6865,GID_7062,41.7626333333333,-83.3290333333333
6866,GID_7063,41.83365,-83.3583166666667
6867,GID_7064,41.8265166666667,-83.1978
6868,GID_7065,41.7435,-83.1358666666667
6869,GID_7066,41.6168666666667,-83.0131333333333
6870,GID_7067,41.7034166666667,-83.2533333333333
6871,GID_7068,41.7043833333333,-83.3848
6872,GID_7069,41.7171166666667,-83.4234166666667
6873,GID_7070,41.7623666666667,-83.3294833333333
6874,GID_7071,41.83425,-83.35825
6875,GID_7072,41.82655,-83.1940833333333
6876,GID_7073,41.7428166666667,-83.1350166666667
6877,GID_7074,41.6171166666667,-83.0120166666667
6878,GID_7075,41.7180166666667,-83.4232166666667
6879,GID_7076,41.76395,-83.3296166666667
6880,GID_7077,41.8333166666667,-83.36235
6881,GID_7078,41.8260333333333,-83.1951166666667
6882,GID_7079,41.7434,-83.1380166666667
6883,GID_7080,41.6176666666667,-83.0127666666667
6884,GID_7081,41.7038,-83.2539833333333
6885,GID_7082,41.7068,-83.3879666666667
6886,GID_7083,41.7177666666667,-83.42395
6887,GID_7084,41.7637,-83.3352
6888,GID_7085,41.82625,-83.1934333333333
6889,GID_7086,41.7431666666667,-83.13515
6890,GID_7087,41.7059,-83.3851333333333
6891,GID_7088,41.71795,-83.42275
6892,GID_7089,41.7628333333333,-83.3289166666667
6893,GID_7090,41.7029833333333,-83.2539333333333
6894,GID_7091,41.7054166666667,-83.3859333333333
6895,GID_7092,41.7175333333333,-83.4236333333333
6896,GID_7093,41.7622333333333,-83.3298833333333
6897,GID_7094,41.7054,-83.3862
6898,GID_7095,41.8334,-83.3613
6899,GID_7096,41.7045,-83.2566
6900,GID_7097,41.7622,-83.3312
6901,GID_7098,41.8274,-83.1956
6902,GID_7099,41.8339,-83.3597
6903,GID_7100,41.7174,-83.425
6904,GID_7101,41.6585,-83.1463
6905,GID_7102,41.7614,-83.3329
6906,GID_7104,41.8335,-83.3609
6907,GID_7105,41.7175,-83.4244
6908,GID_7107,41.6578,-83.1458
6909,GID_7108,41.7618,-83.331
6910,GID_7109,41.826,-83.1951
6911,GID_7110,41.8342,-83.3604
6912,GID_7111,41.7176,-83.4244
6913,GID_7112,41.7031,-83.2557
6914,GID_7113,41.7432,-83.1378
6915,GID_7114,41.6591,-83.1461
6916,GID_7115,41.8278,-83.1954
6917,GID_7116,41.7045,-83.3862
6918,GID_7119,41.7409,-83.1363
6919,GID_7120,41.6578,-83.1447
6920,GID_7121,41.8267,-83.1947
6921,GID_7122,41.7052,-83.3854
6922,GID_7123,41.834,-83.3593
6923,GID_7124,41.7176,-83.4239
6924,GID_7125,41.704,-83.2552
6925,GID_7126,41.7436,-83.1526
6926,GID_7127,41.6599,-83.1468
6927,GID_7128,47.14973,8.47681
6928,GID_7129,47.12834,8.48184
6929,GID_7130,47.09385,8.49256
6930,GID_7131,46.98897,8.33435
6931,GID_7132,46.98423,8.46518
6932,GID_7133,46.97786,8.50691
6933,GID_7134,47.01543,8.43774
6934,GID_7135,47.21989,8.72606
6935,GID_7136,47.24321,8.67923
6936,GID_7137,47.20765,8.8284
6937,GID_7138,-44.45665,169.3134
6938,GID_7139,-44.57966,169.2893
6939,GID_7140,30.7268,114.281
6940,GID_7141,30.7326,114.2815
6941,GID_7142,30.7286,114.2888
6942,GID_7143,30.7388,114.2612
6943,GID_7144,30.735,114.268
6944,GID_7145,30.7214,114.281
6945,GID_7146,30.5459,114.3738
6946,GID_7147,30.5488,114.3835
6947,GID_7148,30.5576,114.3856
6948,GID_7149,30.5663,114.3825
6949,GID_7150,30.5589,114.3772
6950,GID_7151,30.5430336,114.3773017
6951,GID_7152,30.5464687,114.3855903
6952,GID_7153,30.5522647,114.3900614
6953,GID_7154,30.5639571,114.3852668
6954,GID_7155,30.5571815,114.3747511
6955,GID_7156,30.7276854,114.2901215
6956,GID_7157,30.7308014,114.2834926
6957,GID_7158,30.733476,114.2762291
6958,GID_7159,30.7356289,114.2695238
6959,GID_7160,30.7383135,114.2625604
6960,GID_7161,30.1949276,114.4472044
6961,GID_7162,30.2088802,114.4513236
6962,GID_7163,30.2213931,114.4572713
6963,GID_7164,30.2459439,114.4744685
6964,GID_7165,30.2318163,114.487076
6965,GID_7166,30.2281043,114.5097555
6966,GID_7167,30.2433892,114.5299395
6967,GID_7168,30.2628365,114.5382013
6968,GID_7169,29.4139094,116.0475762
6969,GID_7170,29.3342602,116.088536
6970,GID_7171,29.2670355,116.0980905
6971,GID_7172,29.2058556,116.2341673
6972,GID_7173,29.1588278,116.2726452
6973,GID_7174,29.0833128,116.3118778
6974,GID_7175,29.0201862,116.3750962
6975,GID_7176,29.0056088,116.317828
6976,GID_7177,29.0338081,116.2977716
6977,GID_7178,29.055715,116.2702966
6978,GID_7179,29.0843772,116.2467636
6979,GID_7180,29.1129623,116.2141859
6980,GID_7181,29.1472115,116.1860984
6981,GID_7182,29.1482031,116.1352565
6982,GID_7183,29.1811213,116.1766456
6983,GID_7184,29.2668463,116.0577695
6984,GID_7185,30.2720615,114.5726547
6985,GID_7186,30.2353204,114.5827888
6986,GID_7187,30.2015513,114.5845135
6987,GID_7188,30.2623082,114.537983
6988,GID_7189,30.2511878,114.5286364
6989,GID_7190,30.2419442,114.51452
6990,GID_7191,30.2314812,114.4864077
6991,GID_7192,30.2354945,114.4654942
6992,GID_7193,30.2238682,114.4577847
6993,GID_7194,30.197227,114.4439237
6994,GID_7195,30.1789409,114.4574781
6995,GID_7196,30.3154937,114.5651165
6996,GID_7197,30.314412,114.5394892
6997,GID_7198,30.342488,114.5349416
6998,GID_7199,30.3503239,114.513663
6999,GID_7200,30.723295,114.2817447
7000,GID_7201,30.7313448,114.273538
7001,GID_7202,30.7404504,114.2799199
7002,GID_7203,30.7351875,114.2877368
7003,GID_7204,30.7238515,114.2948041
7004,GID_7205,30.5948549,114.4165235
7005,GID_7206,30.593783,114.4090064
7006,GID_7207,30.5956571,114.4054554
7007,GID_7208,30.5877655,114.3989053
7008,GID_7209,30.5848732,114.4033382
7009,GID_7210,30.5841471,114.4058689
7010,GID_7211,30.5866545,114.4019194
7011,GID_7212,30.5865182,114.396528
7012,GID_7213,30.5829228,114.3948325
7013,GID_7214,30.5785828,114.3949726
7014,GID_7215,30.5738814,114.3964097
7015,GID_7216,30.5697972,114.3996489
7016,GID_7217,30.5750325,114.4008242
7017,GID_7218,30.5786691,114.4004941
7018,GID_7219,30.5826544,114.4017511
7019,GID_7220,30.7250561,114.2982603
7020,GID_7221,30.729089,114.3022497
7021,GID_7222,30.7251181,114.3140403
7022,GID_7223,30.7308365,114.3136036
7023,GID_7224,30.7354299,114.3120021
7024,GID_7225,30.7395849,114.312787
7025,GID_7226,30.7298716,114.2936909
7026,GID_7227,30.7280861,114.2856689
7027,GID_7228,30.2770808,114.5833618
7028,GID_7229,30.2300328,114.6017506
7029,GID_7230,30.1908588,114.5950991
7030,GID_7231,30.1664212,114.6059681
7031,GID_7232,30.1455382,114.6110254
7032,GID_7233,30.1840261,114.5842336
7033,GID_7234,30.220863,114.5702022
7034,GID_7235,30.2531259,114.5587417
7035,GID_7236,30.2749743,114.542657
7036,GID_7237,30.2820652,114.571445
7037,GID_7238,30.2727933,114.5719682
7038,GID_7239,30.2863661,114.5974214
7039,GID_7240,30.3053516,114.5888336
7040,GID_7241,30.3093418,114.5655131
7041,GID_7242,30.323202,114.5400774
7042,GID_7243,30.3352509,114.5369563
7043,GID_7244,30.3498544,114.5251016
7044,GID_7245,30.5326598,114.4477333
7045,GID_7246,30.5355257,114.4433256
7046,GID_7247,30.5380894,114.4375026
7047,GID_7248,30.5412885,114.4332515
7048,GID_7249,30.5455148,114.4313844
7049,GID_7250,30.5484775,114.4285769
7050,GID_7251,30.5441355,114.427295
7051,GID_7252,30.5402993,114.4293922
7052,GID_7253,53.001833,4.7892
7053,GID_7254,52.8591,5.10345
7054,GID_7255,52.460133,5.045567
7055,GID_7256,52.377367,4.9906
7056,GID_7257,52.305917,5.02155
7057,GID_7258,52.27425,5.0227
7058,GID_7259,52.227533,4.9464
7059,GID_7260,52.21185,5.067967
7060,GID_7261,52.183317,5.0937
7061,GID_7262,52.173367,5.069683
7062,GID_7263,51.829117,4.962917
7063,GID_7264,51.7099,4.815033
7064,GID_7265,51.822017,4.039617
7065,GID_7266,51.777033,3.86735
7066,GID_7267,41.8296,-83.1946
7067,GID_7268,41.7055,-83.3863
7068,GID_7269,41.8366,-83.3569
7069,GID_7270,41.7176,-83.4211
7070,GID_7271,41.7036,-83.2554
7071,GID_7272,41.7447,-83.1355
7072,GID_7273,41.6584,-83.1465
7073,GID_7274,41.7625,-83.3293
7074,GID_7275,41.8259,-83.1925
7075,GID_7276,41.7055,-83.3853
7076,GID_7277,41.8332,-83.3581
7077,GID_7278,41.7179,-83.4226
7078,GID_7279,41.7034,-83.2545
7079,GID_7280,41.7415,-83.1375
7080,GID_7281,41.6582,-83.1437
7081,GID_7282,41.7628,-83.3287
7082,GID_7283,41.8267,-83.1936
7083,GID_7284,41.8357,-83.359
7084,GID_7285,41.7179,-83.4222
7085,GID_7286,41.7043,-83.2526
7086,GID_7287,41.7449,-83.1379
7087,GID_7288,41.6594,-83.145
7088,GID_7289,41.7621,-83.33
7089,GID_7290,41.8258,-83.1951
7090,GID_7291,41.7052,-83.3854
7091,GID_7292,41.8333,-83.3585
7092,GID_7293,41.7176,-83.423
7093,GID_7294,41.7035,-83.2537
7094,GID_7295,41.7425,-83.136
7095,GID_7296,41.6592,-83.1435
7096,GID_7297,41.763,-83.3289
7097,GID_7298,41.8311,-83.195
7098,GID_7299,41.7051,-83.3865
7099,GID_7300,41.8354,-83.3584
7100,GID_7301,41.7177,-83.4227
7101,GID_7302,41.706,-83.2518
7102,GID_7303,41.7467,-83.1394
7103,GID_7304,41.6613,-83.1449
7104,GID_7305,41.8261,-83.1946
7105,GID_7306,41.8328,-83.3625
7106,GID_7307,41.7173,-83.4248
7107,GID_7308,41.7028,-83.2563
7108,GID_7309,41.7421,-83.1417
7109,GID_7310,41.6582,-83.1455
7110,GID_7311,41.7615,-83.3309
7111,GID_7312,41.8256,-83.1971
7112,GID_7313,41.7046,-83.3694
7113,GID_7314,41.8325,-83.3598
7114,GID_7315,41.717,-83.4249
7115,GID_7316,41.7021,-83.2551
7116,GID_7317,41.7438,-83.1401
7117,GID_7318,41.6593,-83.1455
7118,GID_7319,41.7621,-83.3303
7119,GID_7320,41.827,-83.1974
7120,GID_7321,41.7109,-83.3668
7121,GID_7322,41.8336,-83.3598
7122,GID_7323,41.7173,-83.4218
7123,GID_7324,41.7029,-83.2539
7124,GID_7325,41.7469,-83.1379
7125,GID_7326,41.6596,-83.1453
7128,GID_7329,41.834,-83.359
7130,GID_7331,41.7034,-83.2557
7131,GID_7332,41.7424,-83.138
7134,GID_7335,41.7606,-83.3326
7135,GID_7336,41.8258,-83.195
7136,GID_7337,41.7044,-83.3857
7137,GID_7338,41.8351,-83.3597
7138,GID_7339,41.717,-83.4241
7139,GID_7340,41.7034,-83.2558
7140,GID_7341,41.7421,-83.1378
7141,GID_7342,41.6576,-83.1454
7142,GID_7343,41.7624,-83.3292
7143,GID_7344,41.7057,-83.3841
7144,GID_7345,41.8351,-83.3568
7145,GID_7346,41.7176,-83.4228
7146,GID_7347,41.7037,-83.2553
7147,GID_7348,41.7444,-83.1353
7148,GID_7349,41.6581,-83.1434
7149,GID_7350,41.7626,-83.328
7150,GID_7351,41.8262,-83.1936
7151,GID_7352,41.7054,-83.386
7152,GID_7353,41.8342,-83.3605
7153,GID_7354,41.7174,-83.424
7154,GID_7355,41.7029,-83.2551
7155,GID_7356,41.7429,-83.135
7156,GID_7357,41.6587,-83.1459
7157,GID_7358,41.7627,-83.3327
